,Restaurant Name,Address,Category,Rating,Number of Reviews,Price($),Price(1-5),Latitude,Longitude,coordinates,Distance
396,Tikim Asian Fusion Restaurant,5772 Fraser Street,Filipino,4.5,3,,0,49.2321072908,-123.090356335,"49.2321072908,-123.090356335",10551.0
397,Cilantro Indian Cuisine,189 W Broadway,Indian,4.5,14,,0,49.2633,-123.1089,"49.2633,-123.1089",3708.0
398,Cuchillo,261 Powell Street,Latin American,4.0,282,$$,2,49.283262611469,-123.098110155039,"49.283262611469,-123.098110155039",1420.0
399,Kosoo Restaurant,832 Cardero Street,Korean,3.5,165,$$,2,49.2890856,-123.1326402,"49.2890856,-123.1326402",1823.0
400,Bacchus Restaurant & Lounge,845 Hornby Street,Lounges,4.0,181,$$$,3,49.28232,-123.12281,"49.28232,-123.12281",1211.0
401,Tacofino Yaletown,1025 Mainland Street,Mexican,4.0,163,$$,2,49.2764357,-123.1194951,"49.2764357,-123.1194951",2345.0
402,Oca Pastificio,1260 Commercial Drive,Italian,4.0,40,,0,49.273392,-123.0693298,"49.273392,-123.0693298",4635.0
403,Axum Restaurant,1279 E Hastings Street,Ethiopian,4.5,63,$$,2,49.2814936637038,-123.07779582314,"49.2814936637038,-123.07779582314",3144.0
404,Hanoi Old Quarter Restaurant,5207 Victoria Drive,Vietnamese,4.0,58,,0,49.2373188,-123.0656478,"49.2373188,-123.0656478",7722.0
405,Yagoto Sushi Dining,2180 W Broadway,Sushi Bars,4.5,77,$$,2,49.263793589572,-123.154220015935,"49.263793589572,-123.154220015935",4766.0
406,McDonald's,537 West Broadway,Fast Food,3.5,22,$,1,49.263406,-123.1162947,"49.263406,-123.1162947",5235.0
407,Hundy,1144 Homer Street,Burgers,3.5,68,,0,49.27562509135987,-123.1221336,"49.27562509135987,-123.1221336",2242.0
408,Bacaro,1029 W Cordova Street,Italian,4.0,12,,0,49.2880176,-123.1169647,"49.2880176,-123.1169647",709.0
409,Popina Cantina,1666 Johnston Street,Mexican,4.5,4,,0,49.2719,-123.13562,"49.2719,-123.13562",4161.0
410,Los Amigos Taqueria,1118 Davie Street,Mexican,4.0,121,$$,2,49.2806359,-123.131852,"49.2806359,-123.131852",1986.0
411,Nemesis Coffee,555 Great Northern Way,Coffee & Tea,4.0,57,$$,2,49.26704079691957,-123.09260254912492,"49.26704079691957,-123.09260254912492",3588.0
412,Hunnybee,789 Gore Avenue,Breakfast & Brunch,3.5,26,,0,49.2778557236571,-123.097276474569,"49.2778557236571,-123.097276474569",2123.0
413,New Town Bakery & Restaurant,148 Pender Street E,Chinese,3.5,370,$,1,49.280153,-123.101201,"49.280153,-123.101201",1596.0
414,The Poke Guy,420 Richards Street,Hawaiian,4.5,207,$$,2,49.2837389,-123.1120629,"49.2837389,-123.1120629",738.0
415,Tendon Kohaku,106B-1901 Rosser Avenue,Japanese,4.0,68,$$,2,49.2669774,-123.0063499,"49.2669774,-123.0063499",10137.0
416,Osaka Teppanyaki Steak & Seafood House,1788 W Broadway,Japanese,4.0,96,$$$,3,49.263417,-123.1453266,"49.263417,-123.1453266",4233.0
417,Kulinarya,1134 Commercial Drive,Filipino,3.5,59,$$,2,49.2744901,-123.0693269,"49.2744901,-123.0693269",4513.0
418,Bin 4 Burger Lounge,2996 Granville Street,Burgers,3.5,100,$$,2,49.25902,-123.13833,"49.25902,-123.13833",4183.0
419,Minami,1118 Mainland Street,Japanese,4.0,732,$$$,3,49.2752733,-123.1207029,"49.2752733,-123.1207029",2191.0
420,The Ellis,2204 York Avenue,Cocktail Bars,4.5,77,$$,2,49.2715661205375,-123.155288726822,"49.2715661205375,-123.155288726822",4390.0
421,Aburi Market,1350 Marine Drive,International Grocery,4.5,11,,0,49.3276086,-123.1531635,"49.3276086,-123.1531635",8303.0
422,Sushi California,388 W Broadway,Japanese,3.5,314,$$,2,49.2630454633729,-123.112614326016,"49.2630454633729,-123.112614326016",3404.0
423,VV Tapas Lounge,957 E Hastings Street,Tapas Bars,5.0,11,,0,49.2811633,-123.0830466,"49.2811633,-123.0830466",2754.0
424,Banana Leaf,1043 Davie St,Malaysian,3.5,238,$$,2,49.28001,-123.13009,"49.28001,-123.13009",1846.0
425,La Grotta Del Formaggio,1791 Commercial Drive,Delis,4.5,184,$,1,49.2688848,-123.0697849,"49.2688848,-123.0697849",5146.0
426,Teahouse in Stanley Park,7501 Stanley Park Drive,Seafood,4.0,427,$$$,3,49.3012529987012,-123.157079257071,"49.3012529987012,-123.157079257071",4840.0
427,Autostrada,4811 Main Street,Italian,4.0,97,$$$,3,49.24172,-123.10185,"49.24172,-123.10185",6015.0
428,Kintaro Ramen,788 Denman Street,Ramen,4.0,821,$$,2,49.2916373,-123.135091,"49.2916373,-123.135091",2329.0
429,Como,201 E 7th Avenue,Tapas Bars,3.5,69,,0,49.2647449,-123.1006898,"49.2647449,-123.1006898",3405.0
430,Okeya Kyujiro,1038 Mainland Street,Sushi Bars,5.0,2,,0,49.27581579131156,-123.1197521,"49.27581579131156,-123.1197521",2283.0
431,The Darkside,219 Union Street,Gastropubs,4.5,3,,0,49.277937,-123.098943,"49.277937,-123.098943",1978.0
432,Joon's Kitchen,3093 Oak Street,Korean,4.0,58,,0,49.2580379,-123.1270746,"49.2580379,-123.1270746",5350.0
433,Kozu Sushi Pizza,1370A E Georgia Street,Japanese,4.5,14,,0,49.27827,-123.07566,"49.27827,-123.07566",3768.0
434,The Flying Pig - Village,127 W 2nd Avenue,Canadian (New),3.5,204,$$,2,49.2694549333199,-123.10744805094537,"49.2694549333199,-123.10744805094537",3427.0
435,City 1 Cafe,954 W King Edward Avenue,Malaysian,3.5,95,$$,2,49.248391,-123.125497,"49.248391,-123.125497",6347.0
436,Donair Spot,403 W Broadway,Donairs,4.0,43,$,1,49.2632805429015,-123.113161446431,"49.2632805429015,-123.113161446431",3363.0
437,Japanese Bistro Kamome,5228 Joyce Street,Japanese,4.0,42,$$,2,49.2371553,-123.0327306,"49.2371553,-123.0327306",9730.0
438,AJ's Brooklyn Pizza Joint,325 East Broadway,Pizza,4.5,128,$$,2,49.2629437687572,-123.098307028413,"49.2629437687572,-123.098307028413",3719.0
439,Holy Smoke,2017 Commercial Drive,Bangladeshi,4.5,2,,0,49.26655256965685,-123.06987259746528,"49.26655256965685,-123.06987259746528",5406.0
440,Ancora Waterfront Dining and Patio - Ambleside,1351 Bellevue Avenue,Seafood,4.0,44,,0,49.3273262,-123.1535988,"49.3273262,-123.1535988",8403.0
441,La Taqueria,1305 Welch Street,Mexican,4.5,87,$,1,49.317547,-123.110836,"49.317547,-123.110836",8990.0
442,Craffles,518 Davie Street,Waffles,4.5,6,,0,49.27596077867032,-123.12470816072846,"49.27596077867032,-123.12470816072846",1812.0
443,Gurkha Himalayan Kitchen,1141 Davie Street,Himalayan/Nepalese,4.0,189,$$,2,49.2811737,-123.1321411,"49.2811737,-123.1321411",2044.0
444,The DownLow Chicken Shack,6065 University Blvd,Chicken Shop,4.5,9,$$,2,49.2661875,-123.247906,"49.2661875,-123.247906",12055.0
445,Kokoro Tokyo Mazesoba,2285 W 41st Avenue,Japanese,4.0,17,,0,49.2347918,-123.1593201,"49.2347918,-123.1593201",8314.0
446,Don Oso's,1305 Commercial Drive,Latin American,3.5,13,,0,49.27283657548601,-123.06985180824996,"49.27283657548601,-123.06985180824996",4698.0
447,Nostos Taverna,3162 W Broadway,Greek,5.0,8,,0,49.2640613,-123.1751526,"49.2640613,-123.1751526",6289.0
448,Mapo Pancake House,1130 Mainland Street,Korean,4.0,14,,0,49.275021,-123.1211145,"49.275021,-123.1211145",2150.0
449,Gain Wah Restaurant,218 Keefer Street,Chinese,4.0,145,$,1,49.2793251,-123.0991638,"49.2793251,-123.0991638",1825.0
450,The Second Floor Bistro,2665 Renfrew Street,Bistros,5.0,3,,0,49.2603455,-123.044426,"49.2603455,-123.044426",7998.0
451,MILA Plant-Based,185 Keefer Street,Vegan,4.5,75,,0,49.27963,-123.10017,"49.27963,-123.10017",1785.0
452,Melville Cafe,1170 Melville Street,Salad,4.5,37,$,1,49.2873714,-123.123683,"49.2873714,-123.123683",1418.0
453,Zaatar W Zeit,531 Granville Street,Lebanese,4.0,47,$$,2,49.2844377,-123.1154382,"49.2844377,-123.1154382",730.0
454,Shiro,3096 Cambie Street,Japanese,4.0,243,$$,2,49.2580042,-123.1149151,"49.2580042,-123.1149151",3831.0
455,Chewie's Chicken & Biscuits,2822 West 4th Avenue,Sandwiches,4.5,139,$$,2,49.26809,-123.1688,"49.26809,-123.1688",5919.0
456,Mandarin Hong Kong Cafe,904 W King Edward Avenue,Asian Fusion,3.5,47,$$,2,49.24863584054912,-123.12525091003072,"49.24863584054912,-123.12525091003072",6261.0
457,Oceans 999,Pan Pacific Vancouver,Canadian (New),3.5,27,$$$,3,49.2881297,-123.1148699,"49.2881297,-123.1148699",870.0
458,Regal Mansion Cuisine Seafood Restaurant,201 - 555 west 12th Avenue,Chinese,3.5,23,,0,49.26099858201743,-123.11651119496848,"49.26099858201743,-123.11651119496848",3709.0
459,Davie Dosa Company,1235 Davie Street,Indian,4.0,184,$$,2,49.282117,-123.1335987,"49.282117,-123.1335987",2193.0
460,RedBeef Noodle Kitchen,1947 W 4th Avenue,Taiwanese,4.0,105,$$,2,49.2681986,-123.1490359,"49.2681986,-123.1490359",4436.0
461,Bai Bua Thai Cuisine,2443 E Hastings Street,Thai,4.0,133,$$,2,49.28142,-123.05564,"49.28142,-123.05564",4959.0
462,Banh Mi Saigon,5397 Victoria Drive,Vietnamese,4.0,242,$,1,49.23536,-123.06588,"49.23536,-123.06588",7984.0
463,Blaze Gourmet Burgers,43 E 5th Avenue,Fast Food,5.0,19,$$,2,49.2666437,-123.1037431,"49.2666437,-123.1037431",3430.0
464,South Castle Korean Restaurant,141 2nd Street E,Korean,4.0,54,$$,2,49.3113895,-123.0752161,"49.3113895,-123.0752161",11594.0
465,China Gate Beijing Duck & Dumpling House,3665 Kingsway,Chinese,4.0,8,,0,49.23267,-123.0242,"49.23267,-123.0242",10281.0
466,Impostori Trattoria + Negroni Bar,3121 Granville Street,Italian,4.5,2,,0,49.25771,-123.13921,"49.25771,-123.13921",4331.0
467,Little Minh's,7533 Market Crossing,Vietnamese,4.5,123,$$,2,49.1990675,-122.9799962,"49.1990675,-122.9799962",18658.0
468,The Northern Cafe and Grill,1640 East Kent Avenue,Cafes,5.0,211,$$,2,49.2806151,-122.7596073,"49.2806151,-122.7596073",35523.0
469,Aperture Coffee Bar,243 W Broadway,Coffee & Tea,4.0,122,$$,2,49.2632037459,-123.110469593,"49.2632037459,-123.110469593",3559.0
470,The Hoke Poke,1834 W 4th Avenue,Seafood,4.5,58,$$,2,49.2678847,-123.1464462,"49.2678847,-123.1464462",4246.0
471,Jess' Restaurant,2179 W 41st Ave,Asian Fusion,4.0,32,$$$,3,49.23469310222751,-123.15724723041058,"49.23469310222751,-123.15724723041058",8162.000000000001
472,The Arbor,3941 Main Street,Vegetarian,4.0,143,$$,2,49.2499965,-123.1012256,"49.2499965,-123.1012256",5050.0
473,The Cliff House,3735 Capilano Road,Canadian (New),4.0,40,$$,2,49.3431216979992,-123.113923292065,"49.3431216979992,-123.113923292065",9498.0
474,Jo's Italian Deli,2505 Alma Street,Italian,3.5,23,,0,49.2642192,-123.1860777,"49.2642192,-123.1860777",7596.0
475,Sizzling Wok,555 12th Avenue W,Chinese,4.5,4,$,1,49.26086,-123.11629,"49.26086,-123.11629",3719.0
476,Jackalope's Neighbourhood Dive,2257 E Hastings Street,Dive Bars,4.5,121,$$,2,49.2812849,-123.0586541,"49.2812849,-123.0586541",4534.0
477,Footo Croissant,858 Hamilton Street,Bakeries,4.0,119,$,1,49.2782338,-123.1165056,"49.2782338,-123.1165056",1467.0
478,Harbour Oyster + Bar,1408 Commercial Drive,Cocktail Bars,4.0,69,$$,2,49.2718946138822,-123.069181591272,"49.2718946138822,-123.069181591272",4854.0
479,Blue Hat Bistro,101-1505 W 2nd Avenue,Bistros,3.5,83,$$,2,49.26986,-123.13792,"49.26986,-123.13792",3895.0
480,JJ's Kitchen,1-5775 Marine Drive,Breakfast & Brunch,2.5,10,,0,49.35907268063095,-123.26708013002472,"49.35907268063095,-123.26708013002472",21900.0
481,Van Tea Cafe,5688 Main Street,Cafes,3.5,52,$$,2,49.233265,-123.1013951,"49.233265,-123.1013951",9674.0
482,Antojos y Sabores,1605 West 5th Avenue,Mexican,4.5,7,,0,49.2673589,-123.1412788,"49.2673589,-123.1412788",3918.0
483,Bombay Masala Indian Restaurant,4473 West 10th Avenue,Indian,4.5,15,,0,49.26407,-123.20835,"49.26407,-123.20835",9276.0
484,Salade de Fruits Cafe,1551 West 7th Avenue,French,4.0,172,$$,2,49.2655161,-123.1401237,"49.2655161,-123.1401237",3543.0
485,Donair Town Robson,1793 Robson Street,Donairs,4.5,78,$,1,49.2914429,-123.1351318,"49.2914429,-123.1351318",2379.0
486,Dundas Eat + Drink,2077 Dundas Street,Vietnamese,4.5,70,$$,2,49.285084,-123.062273,"49.285084,-123.062273",4074.0
487,Sushi Bar Shu,8099 Granville Street,Sushi Bars,4.5,56,$$$$,4,49.2124168,-123.1405762,"49.2124168,-123.1405762",9321.0
488,Burgoo Bistro,3 Lonsdale Ave,Comfort Food,4.0,252,$$,2,49.31054,-123.0802329,"49.31054,-123.0802329",11185.0
489,Jjang Korean BBQ,115-5668 Hollybridge Way,Barbeque,4.0,8,,0,49.1737042,-123.1473941,"49.1737042,-123.1473941",14556.0
490,The Bridge House Cafe,3650 Capilano Road,Sandwiches,4.5,15,$$,2,49.3427831727771,-123.114331220163,"49.3427831727771,-123.114331220163",9463.0
491,The Crab Shop,2455 Dollarton Highway,Seafood,3.5,58,$$,2,49.30595,-123.00878,"49.30595,-123.00878",11691.0
492,Cafe Orso,4316 Gallant Avenue,Cafes,4.0,67,$$,2,49.3270437,-122.9515709,"49.3270437,-122.9515709",17342.0
493,Masayoshi,4376 Fraser Street,Sushi Bars,3.5,106,$$$$,4,49.2458995,-123.0900077,"49.2458995,-123.0900077",5855.0
494,Tamarind Hill Malaysian Cuisine,1440 Lonsdale Avenue,Malaysian,4.0,123,$$,2,49.3217,-123.07181,"49.3217,-123.07181",11270.0
495,Sooda Korean BBQ,4455 Lougheed Highway,Korean,4.0,99,$$,2,49.2666661,-123.0044281,"49.2666661,-123.0044281",10207.0
496,Brunch,1147 Granville Street,Breakfast & Brunch,4.5,25,,0,49.2778182,-123.1254634,"49.2778182,-123.1254634",1750.0
497,Octopus Garden,1995 Cornwall Avenue,Japanese,4.0,150,$$$,3,49.2726349,-123.149816,"49.2726349,-123.149816",3896.0
498,Oyster Express,296 Keefer Street,Seafood,4.5,164,$$,2,49.2792784082144,-123.097397130932,"49.2792784082144,-123.097397130932",1953.0
499,Bonjour Vietnam Bistro,3944 Fraser Street,Vietnamese,4.0,74,,0,49.249668,-123.0899331,"49.249668,-123.0899331",5436.0
500,Bentoya,500 Robson Street,Japanese,4.0,29,,0,49.2800969076001,-123.118120506406,"49.2800969076001,-123.118120506406",1499.0
501,Katsuya,1471 Robson St,Japanese,4.0,25,$$,2,49.28869,-123.13056,"49.28869,-123.13056",1897.0
502,Bubble Waffle Cafe,555 W 12th Avenue,Bubble Tea,4.0,16,$,1,49.26086,-123.11629,"49.26086,-123.11629",3719.0
503,Toshi Sushi,181 East 16th Avenue,Sushi Bars,4.0,435,$$,2,49.256699,-123.101936,"49.256699,-123.101936",4358.0
504,Tamam: Fine Palestinian Cuisine,2616 E Hastings Street,Middle Eastern,4.0,157,$$,2,49.281027,-123.051462,"49.281027,-123.051462",5057.0
505,Wang's Shanghai Cuisine,3328 Kingsway,Noodles,4.5,150,$$,2,49.232843,-123.034814,"49.232843,-123.034814",9619.0
506,TAPshack - Coal Harbour,1199 W Cordova Street,Canadian (New),3.5,43,$$,2,49.2898381595055,-123.121286729857,"49.2898381595055,-123.121286729857",744.0
507,The Roof,1032 Alberni Street,Seafood,4.0,77,$$$,3,49.2843582,-123.1222877,"49.2843582,-123.1222877",1014.0
508,Ash Street Bistro,Legacy Senior Living,Bistros,4.5,11,$$,2,49.2337381,-123.1182868,"49.2337381,-123.1182868",8436.0
509,Sushi Bar Ajisai,2081 West 42nd Avenue,Sushi Bars,4.0,409,$$,2,49.2338978,-123.1540943,"49.2338978,-123.1540943",8122.0
510,Nando's Peri-Peri,722 Park Royal South,African,4.0,16,$$,2,49.32609287,-123.13602295459226,"49.32609287,-123.13602295459226",7635.0
511,Boiling Point,4148 Main St,Taiwanese,3.5,87,$$,2,49.2482041,-123.1009003,"49.2482041,-123.1009003",5248.0
512,Legendary Hot Pot,796 Main Street,Hot Pot,4.0,21,$$$,3,49.3257759,-123.1404864,"49.3257759,-123.1404864",7480.0
513,Weirdo Cafe,6459 Victoria Drive,Cafes,4.0,79,$$,2,49.2257548,-123.0659564,"49.2257548,-123.0659564",9553.0
514,Mountaintop Beef House,8542 Granville street,Chinese,4.5,2,,0,49.2089831,-123.1402972,"49.2089831,-123.1402972",9704.0
515,Tacofino Oasis,122-1050 W Pender,Mexican,4.0,33,$$,2,49.2868011349216,-123.119574934244,"49.2868011349216,-123.119574934244",918.0
516,InGrain Pastificio,1133 Mount Seymour Road,Italian,4.5,43,$$,2,49.3166,-122.96926,"49.3166,-122.96926",15012.0
517,Seaside Provisions,125 Victory Ship Way,Tapas/Small Plates,4.0,38,,0,49.30998,-123.078463544705,"49.30998,-123.078463544705",11276.0
518,Convivial Cafe and Bakery,680A Leg In Boot Square,Cafes,4.5,10,,0,49.2675426,-123.1196639,"49.2675426,-123.1196639",5018.0
519,The Locus,4121 Main Street,Lounges,4.0,263,$$,2,49.2485,-123.10147,"49.2485,-123.10147",5264.0
520,Avo House,1509 Robson Street,Sushi Bars,5.0,1,,0,49.289015,-123.131184,"49.289015,-123.131184",1950.0
521,Via Pasta,208 Keefer St,Italian,4.0,13,,0,49.279361,-123.099308,"49.279361,-123.099308",1784.0
522,Niu Niu BBQ Restaurant,2993 Granville Street,Japanese,4.0,2,,0,49.259078,-123.139147,"49.259078,-123.139147",4173.0
523,Mr Red Cafe,2131 E Hastings Street,Vietnamese,4.0,202,$$,2,49.281317,-123.060882,"49.281317,-123.060882",4374.0
524,Dang Anh Cafe,5186 Victoria Drive,Vietnamese,4.5,82,$$,2,49.2376581,-123.0652216,"49.2376581,-123.0652216",7685.0
525,Yanaki Sushi,816 6th Avenue W,Japanese,4.0,76,$$,2,49.2657961,-123.1219663,"49.2657961,-123.1219663",4609.0
526,Masa Japanese Restaurant,1418 W Broadway,Japanese,3.5,145,$$,2,49.2635194,-123.1369059,"49.2635194,-123.1369059",3854.0
527,Land & Sea Restaurant & Bar,1864 W 57th Avenue,Japanese,4.0,51,$$$,3,49.21921,-123.1494,"49.21921,-123.1494",9267.0
528,Devil's Elbow Ale & Smoke House,562 Beatty Street,Gastropubs,3.5,191,$$,2,49.2801437,-123.1098099,"49.2801437,-123.1098099",1181.0
529,The Belgard Kitchen,55 Dunlevy Avenue,Tapas/Small Plates,4.0,208,$$,2,49.2843189,-123.0953933,"49.2843189,-123.0953933",1756.0
530,Kaide Sushi,1375 Richards Street,Sushi Bars,4.5,238,$$,2,49.2742161,-123.1270679,"49.2742161,-123.1270679",2219.0
531,Japadog,530 Robson Street,Hot Dogs,4.0,811,$,1,49.2802668,-123.1184049,"49.2802668,-123.1184049",1211.0
532,Egg & Co,4245 Fraser Street,Breakfast & Brunch,4.0,61,$$,2,49.2470515,-123.0903867,"49.2470515,-123.0903867",5728.0
533,Maruhachi Ra-Men,270 Robson Street,Ramen,4.0,251,$$,2,49.27854065320407,-123.1157914,"49.27854065320407,-123.1157914",1548.0
534,Manpuku Bento,288 E Pender Street,Japanese,4.5,40,,0,49.2802491373977,-123.097699172795,"49.2802491373977,-123.097699172795",1797.0
535,Chelo,1078 Marine Drive,Middle Eastern,4.5,3,,0,49.324271,-123.104027,"49.324271,-123.104027",8998.0
536,Dalina,992 W Broadway,Coffee & Tea,4.0,21,,0,49.2632496465408,-123.126448765397,"49.2632496465408,-123.126448765397",4505.0
537,Heritage Asian Eatery,1108 W Pender Street,Breakfast & Brunch,3.5,184,$$,2,49.2874921,-123.1208077,"49.2874921,-123.1208077",792.0
538,Moltan Roll Bar + Sake,1941 Cornwall Avenue,Japanese,4.0,37,,0,49.2726666,-123.1486987,"49.2726666,-123.1486987",3857.0
539,One Under,476 Granville Street,Sports Bars,4.0,40,$$,2,49.2846904,-123.1145086,"49.2846904,-123.1145086",448.0
540,Lao Cai Dining & Entertainment,130-1425 Marine Dr,Chinese,4.5,21,,0,49.3281816,-123.1549893,"49.3281816,-123.1549893",8447.0
541,taps & tacos,W 6th Ave & Manitoba St,Street Vendors,4.5,2,,0,49.26562,-123.10674,"49.26562,-123.10674",3735.0
542,Autostrada,350 W Pender st,Italian,4.0,30,,0,49.2823159,-123.1114907,"49.2823159,-123.1114907",825.0
543,East is East,4433 Main Street,Middle Eastern,4.0,486,$$$,3,49.2452136,-123.1014916,"49.2452136,-123.1014916",5582.0
544,Sawasdee Thai Restaurant,4250 Main Street,Thai,4.0,331,$$,2,49.24703,-123.1008,"49.24703,-123.1008",5426.0
545,Bing and Noodles World,8185 Granville St,Chinese,4.0,23,,0,49.2117614,-123.1405989,"49.2117614,-123.1405989",9394.0
546,Best Bite Donair,1091 Davie Street,Poutineries,4.0,29,$,1,49.2803206589938,-123.130853958428,"49.2803206589938,-123.130853958428",1910.0
547,Kwan Luck Restaurant,2516 Kingsway,Chinese,4.5,27,$$,2,49.2397118,-123.0541382,"49.2397118,-123.0541382",7870.0
548,Dockside Restaurant,1253 Johnston Street,Seafood,3.0,266,$$$,3,49.2693844631928,-123.13101576314,"49.2693844631928,-123.13101576314",4492.0
549,Burgoo Bistro,4434 10th Avenue W,Comfort Food,4.0,129,$$,2,49.2635099,-123.20713,"49.2635099,-123.20713",9270.0
550,Hủ Tiếu Hồng Phát,5076 Victoria Drive,Noodles,4.0,12,,0,49.238338,-123.065047,"49.238338,-123.065047",7657.0
551,Sprezzatura,265 Kingsway,Pizza,4.0,49,,0,49.2613547,-123.0978287,"49.2613547,-123.0978287",3843.0
552,Harvest Deli,2963 W Broadway,Delis,4.5,142,$,1,49.2642749,-123.1715916,"49.2642749,-123.1715916",6030.0
553,Subway,2079 Dundas Street,Sandwiches,1.5,32,$$,2,49.2850075,-123.0619513,"49.2850075,-123.0619513",4083.9999999999995
554,Beanstalk Bistro,1496 Cartwright Street,American (Traditional),3.5,5,,0,49.2702199,-123.1356738,"49.2702199,-123.1356738",4385.0
555,Turquoise Goat Board Game Cafe,122 W Hastings Street,Tabletop Games,5.0,1,,0,49.281952,-123.108033,"49.281952,-123.108033",933.0
556,Yuji's From Japan,2083 Alma Street,Sushi Bars,4.0,50,$$,2,49.26829655056762,-123.18604454110448,"49.26829655056762,-123.18604454110448",7215.0
557,Jamjar Canteen,6035 University Boulevard,Lebanese,4.0,37,$$,2,49.2662351,-123.2475496,"49.2662351,-123.2475496",12081.0
558,Off the Tracks Espresso Bar and Bistro,1363 Railspur Alley,Cafes,3.5,64,$$,2,49.2704079,-123.1340809,"49.2704079,-123.1340809",4270.0
559,Baby Dhal Roti Shop,2707 Commercial Drive,Caribbean,4.0,16,,0,49.26029225937164,-123.0700069132788,"49.26029225937164,-123.0700069132788",6023.0
560,Sing Sing,2718 Main Street,Beer Bar,3.5,118,$$,2,49.2607122038635,-123.100685477257,"49.2607122038635,-123.100685477257",3893.0
561,Score on Davie,1262 Davie Street,Sports Bars,4.5,343,$$,2,49.2823221457395,-123.134614739512,"49.2823221457395,-123.134614739512",2262.0
562,Lucy's Eastside Diner,2708 Main Street,Diners,3.0,338,$$,2,49.2609143,-123.1008146,"49.2609143,-123.1008146",3830.0
563,Sushi Bang,2315 Cambie St,Japanese,2.5,26,,0,49.2647407188872,-123.115054406226,"49.2647407188872,-123.115054406226",5503.0
564,Corduroy,1943 Cornwall Ave,Bars,4.0,78,$$,2,49.2726149,-123.1486931,"49.2726149,-123.1486931",3815.0
565,Sip Bowl La Mian,2255 W 41 Ave,Chinese,3.5,87,$$,2,49.2347871,-123.1588421,"49.2347871,-123.1588421",8279.0
566,Social,1812 Commercial Dr,Gastropubs,3.5,18,$$,2,49.26848,-123.06947,"49.26848,-123.06947",5190.0
567,Deja Brew,943 W Broadway,Coffee & Tea,4.5,52,$$,2,49.2636604,-123.1251297,"49.2636604,-123.1251297",4741.0
568,Tendon Kohaku,6063 Silver Drive,Japanese,4.0,10,,0,49.2278910406839,-123.00348046083376,"49.2278910406839,-123.00348046083376",13971.0
569,Daisy Garden Kitchen,142 E Pender St,Barbeque,3.0,11,,0,49.28016,-123.10131,"49.28016,-123.10131",1588.0
570,852 Kitchen,4963 Joyce Street,Food Delivery Services,4.5,2,,0,49.2396,-123.03102,"49.2396,-123.03102",10234.0
571,#CHIBOP,1805 Rosser Avenue S,Korean,4.5,6,,0,49.2677387,-123.0064866,"49.2677387,-123.0064866",10359.0
572,Crab Hot Lau,2141 Kingsway,Hot Pot,4.0,18,$$,2,49.24431,-123.0627,"49.24431,-123.0627",7045.0
573,Shun Fa Noodle House,5763 Victoria Drive,Noodles,3.5,28,$$,2,49.2319963399116,-123.065757080913,"49.2319963399116,-123.065757080913",8314.0
574,Hapag Ihaw-Ihaw,5432 Victoria Drive,Filipino,4.0,49,$$,2,49.2354429,-123.0653551,"49.2354429,-123.0653551",7930.0
575,Maxim's Restaurant,257 Keefer St,Bakeries,4.0,25,$$,2,49.27969,-123.09785,"49.27969,-123.09785",1838.0
576,Symphonie Restaurant,1140 Pender Street W,Filipino,4.0,47,$,1,49.28776311589496,-123.12195483585218,"49.28776311589496,-123.12195483585218",880.0
577,Shameless Buns,5772 Fraser St,Filipino,4.0,19,,0,49.2321494,-123.0904023,"49.2321494,-123.0904023",10547.0
578,Hendricks Resto-Lounge,433 Robson Street,Lounges,4.0,23,$$,2,49.27984,-123.11688,"49.27984,-123.11688",1264.0
579,L'ufficio,3689 W 4th Avenue,Wine Bars,4.0,8,$$$$,4,49.2687649,-123.1853601,"49.2687649,-123.1853601",7075.0
580,PappaRoti,1505 Robson Street,Coffee & Tea,4.0,250,$,1,49.2889087,-123.1312063,"49.2889087,-123.1312063",1943.0
581,Hon's Wonton House,25 E 2nd Avenue,Chinese,3.0,57,,0,49.2694661422672,-123.104120051588,"49.2694661422672,-123.104120051588",3668.0
582,Pho Khanh Express,910 Beatty Street,Vietnamese,4.0,30,,0,49.2763,-123.11561,"49.2763,-123.11561",1761.0
583,The Garden Strathcona,868 E Hastings Street,Cafes,5.0,36,,0,49.28076,-123.08563,"49.28076,-123.08563",2627.0
584,Addah,555 Gore Avenue,Himalayan/Nepalese,4.5,4,,0,49.27969,-123.09752,"49.27969,-123.09752",1882.0
585,Tacofino,1909 W 4th Ave,Mexican,4.0,27,,0,49.2681862,-123.148206,"49.2681862,-123.148206",4375.0
586,Pink Elephant Cafe,5601 Dunbar Street,Coffee & Tea,4.5,5,,0,49.2355585,-123.1854849,"49.2355585,-123.1854849",10292.0
587,Wildeye Bistro,1385 Main Street,Bistros,5.0,1,,0,49.30556,-123.03485,"49.30556,-123.03485",9839.0
588,I & I Jamaican Restaurant,2528 Kingsway,Caribbean,4.0,19,,0,49.239579,-123.0534672,"49.239579,-123.0534672",8044.000000000001
589,The Farmer's Apprentice,1535 W 6th Avenue,French,3.5,180,$$$,3,49.2662176,-123.1395648,"49.2662176,-123.1395648",3599.0
590,One Noodle,887 W Broadway,Noodles,3.0,13,,0,49.2635900919731,-123.123886249959,"49.2635900919731,-123.123886249959",4839.0
